grammar_type	nsyl	front	word
noun	1	FALSE	jul
noun	1	TRUE	per
noun	2	FALSE	brusig
noun	2	TRUE	szüpril
noun	3	FALSE	rótírmót
noun	3	TRUE	készezjeg
verb	1	FALSE	kang
verb	1	TRUE	föl
verb	2	FALSE	fagtul
verb	2	TRUE	sésztöjt
verb	3	FALSE	báfuvak
verb	3	TRUE	víkeleg
noun	1	FALSE	svit
noun	1	TRUE	püm
noun	2	FALSE	dibak
noun	2	TRUE	frűjeg
noun	3	FALSE	rídinuj
noun	3	TRUE	füdütyig
verb	1	FALSE	rát
verb	1	TRUE	köl
verb	2	FALSE	bufal
verb	2	TRUE	vütüg
verb	3	FALSE	zukuguz
verb	3	TRUE	tökenyez
noun	1	FALSE	gíg
noun	1	TRUE	ser
noun	2	FALSE	fótrar
noun	2	TRUE	bégön
noun	3	FALSE	kárnaltog
noun	3	TRUE	pédífélt
verb	1	FALSE	pant
verb	1	TRUE	kek
verb	2	FALSE	szíbal
verb	2	TRUE	mőlrön
verb	3	FALSE	tigyoltul
verb	3	TRUE	bedepül
noun	1	FALSE	rók
noun	1	TRUE	műt
noun	2	FALSE	tílul
noun	2	TRUE	felig
noun	3	FALSE	tarbusmit
noun	3	TRUE	kílvüzüng
verb	1	FALSE	spor
verb	1	TRUE	lőg
verb	2	FALSE	komig
verb	2	TRUE	renyit
verb	3	FALSE	tóvapít
verb	3	TRUE	mertílüt
noun	1	FALSE	ror
noun	1	TRUE	kűz
noun	2	FALSE	kódom
noun	2	TRUE	tírzem
noun	3	FALSE	mótomal
noun	3	TRUE	főfövür
verb	1	FALSE	pír
verb	1	TRUE	fíl
verb	2	FALSE	danfal
verb	2	TRUE	szőmül
verb	3	FALSE	dúlszurál
verb	3	TRUE	mövegyíg
noun	1	FALSE	kíl
noun	1	TRUE	szém
noun	2	FALSE	farír
noun	2	TRUE	gűsztíl
noun	3	FALSE	szudrigtuk
noun	3	TRUE	körkörgen
verb	1	FALSE	bal
verb	1	TRUE	kük
verb	2	FALSE	konyoz
verb	2	TRUE	nejteg
verb	3	FALSE	sódabur
verb	3	TRUE	römökít
noun	1	FALSE	pod
noun	1	TRUE	küt
noun	2	FALSE	figykuk
noun	2	TRUE	fínyijt
noun	3	FALSE	fodutúg
noun	3	TRUE	velükrög
verb	1	FALSE	por
verb	1	TRUE	lil
verb	2	FALSE	fumat
verb	2	TRUE	zemül
verb	3	FALSE	tarmurok
verb	3	TRUE	bűszteműl
noun	1	FALSE	rún
noun	1	TRUE	szöl
noun	2	FALSE	nokan
noun	2	TRUE	fesztül
noun	3	FALSE	lúktuvírt
noun	3	TRUE	vűkümöl
verb	1	FALSE	rat
verb	1	TRUE	jek
verb	2	FALSE	tóvíj
verb	2	TRUE	tözüz
verb	3	FALSE	lupukut
verb	3	TRUE	meperil
noun	1	FALSE	kiz
noun	1	TRUE	klűr
noun	2	FALSE	rálír
noun	2	TRUE	széften
noun	3	FALSE	móndudoz
noun	3	TRUE	szisötör
verb	1	FALSE	rujt
verb	1	TRUE	től
verb	2	FALSE	pápol
verb	2	TRUE	memíl
verb	3	FALSE	lokurál
verb	3	TRUE	tőnkízük
noun	1	FALSE	mók
noun	1	TRUE	míz
noun	2	FALSE	dáfig
noun	2	TRUE	tölend
noun	3	FALSE	sziluzug
noun	3	TRUE	kűköször
verb	1	FALSE	kíz
verb	1	TRUE	bént
verb	2	FALSE	gálul
verb	2	TRUE	renöl
verb	3	FALSE	loruszur
verb	3	TRUE	ködreríz
noun	1	FALSE	fur
noun	1	TRUE	szep
noun	2	FALSE	klúrtim
noun	2	TRUE	tőlüny
noun	3	FALSE	múbarog
noun	3	TRUE	flezvepél
verb	1	FALSE	dor
verb	1	TRUE	get
verb	2	FALSE	szószol
verb	2	TRUE	betüg
verb	3	FALSE	robibít
verb	3	TRUE	rőnyitük
noun	1	FALSE	vul
noun	1	TRUE	tez
noun	2	FALSE	mísild
noun	2	TRUE	lölbün
noun	3	FALSE	búbovóz
noun	3	TRUE	bűrüfit
verb	1	FALSE	zsak
verb	1	TRUE	kűk
verb	2	FALSE	szujot
verb	2	TRUE	röpöl
verb	3	FALSE	tirimul
verb	3	TRUE	tütimel
noun	1	FALSE	ron
noun	1	TRUE	légy
noun	2	FALSE	plugok
noun	2	TRUE	minkjel
noun	3	FALSE	búvodar
noun	3	TRUE	befipszűz
verb	1	FALSE	rud
verb	1	TRUE	kűj
verb	2	FALSE	szúmul
verb	2	TRUE	drőmet
verb	3	FALSE	tibíval
verb	3	TRUE	trördüfert
noun	1	FALSE	tín
noun	1	TRUE	vin
noun	2	FALSE	móbal
noun	2	TRUE	mebil
noun	3	FALSE	szólavoz
noun	3	TRUE	küküsztük
verb	1	FALSE	lúk
verb	1	TRUE	köl
verb	2	FALSE	paríl
verb	2	TRUE	véket
verb	3	FALSE	trászuvuk
verb	3	TRUE	vürmödöz
noun	1	FALSE	fár
noun	1	TRUE	lüg
noun	2	FALSE	jídur
noun	2	TRUE	viskör
noun	3	FALSE	koskonúl
noun	3	TRUE	perömbőg
verb	1	FALSE	pug
verb	1	TRUE	ben
verb	2	FALSE	kásoz
verb	2	TRUE	kűdet
verb	3	FALSE	madalul
verb	3	TRUE	tegrövőt
noun	1	FALSE	dog
noun	1	TRUE	köl
noun	2	FALSE	lasul
noun	2	TRUE	spebör
noun	3	FALSE	pínyafut
noun	3	TRUE	böstögtüm
verb	1	FALSE	kut
verb	1	TRUE	bük
verb	2	FALSE	tomuz
verb	2	TRUE	blepek
verb	3	FALSE	fótoktág
verb	3	TRUE	fesívünt
noun	1	FALSE	báp
noun	1	TRUE	rök
noun	2	FALSE	rapug
noun	2	TRUE	berbek
noun	3	FALSE	kásumar
noun	3	TRUE	keprentöz
verb	1	FALSE	gúl
verb	1	TRUE	let
verb	2	FALSE	samit
verb	2	TRUE	vívök
verb	3	FALSE	partumuz
verb	3	TRUE	nírekrön
noun	1	FALSE	szár
noun	1	TRUE	bed
noun	2	FALSE	záfog
noun	2	TRUE	lüvük
noun	3	FALSE	suvinom
noun	3	TRUE	sőlbüfen
verb	1	FALSE	szig
verb	1	TRUE	güg
verb	2	FALSE	kórdong
verb	2	TRUE	kevil
verb	3	FALSE	tólmatíng
verb	3	TRUE	kégyikez
noun	1	FALSE	tul
noun	1	TRUE	nen
noun	2	FALSE	fúkur
noun	2	TRUE	szetöng
noun	3	FALSE	kinupat
noun	3	TRUE	mőpösir
verb	1	FALSE	sok
verb	1	TRUE	rők
verb	2	FALSE	lófoz
verb	2	TRUE	büszit
verb	3	FALSE	tászusíl
verb	3	TRUE	szebörüng
noun	1	FALSE	gaz
noun	1	TRUE	küg
noun	2	FALSE	saszojd
noun	2	TRUE	jörpök
noun	3	FALSE	kászogyfing
noun	3	TRUE	zsőkekürt
verb	1	FALSE	píl
verb	1	TRUE	tejt
verb	2	FALSE	pumil
verb	2	TRUE	ketel
verb	3	FALSE	sagyivot
verb	3	TRUE	pöstözöz
noun	1	FALSE	bum
noun	1	TRUE	lég
noun	2	FALSE	fútuk
noun	2	TRUE	rűldír
noun	3	FALSE	jíkrandút
noun	3	TRUE	tesmíkön
verb	1	FALSE	put
verb	1	TRUE	lög
verb	2	FALSE	búszun
verb	2	TRUE	lüget
verb	3	FALSE	lalopir
verb	3	TRUE	teszördeg
noun	1	FALSE	bág
noun	1	TRUE	vőny
noun	2	FALSE	fugylok
noun	2	TRUE	töpel
noun	3	FALSE	púzmoful
noun	3	TRUE	fémesűk
verb	1	FALSE	puk
verb	1	TRUE	tüt
verb	2	FALSE	ziduz
verb	2	TRUE	dimpít
verb	3	FALSE	darutil
verb	3	TRUE	szőnvüsztők
noun	1	FALSE	bróg
noun	1	TRUE	kőr
noun	2	FALSE	szopík
noun	2	TRUE	kégür
noun	3	FALSE	kotutiz
noun	3	TRUE	ditispűlt
verb	1	FALSE	dok
verb	1	TRUE	rűz
verb	2	FALSE	dójríl
verb	2	TRUE	szőrzsek
verb	3	FALSE	bántikol
verb	3	TRUE	műmlenez
noun	1	FALSE	núnt
noun	1	TRUE	pőr
noun	2	FALSE	vóplop
noun	2	TRUE	vészüg
noun	3	FALSE	dzsavakog
noun	3	TRUE	büstügret
verb	1	FALSE	pal
verb	1	TRUE	pöp
verb	2	FALSE	lusat
verb	2	TRUE	sűbínt
verb	3	FALSE	lúturkol
verb	3	TRUE	bévízűl
noun	1	FALSE	lúgy
noun	1	TRUE	ner
noun	2	FALSE	nubal
noun	2	TRUE	bőjüny
noun	3	FALSE	mídugzónt
noun	3	TRUE	kénerénty
verb	1	FALSE	fót
verb	1	TRUE	kit
verb	2	FALSE	mátal
verb	2	TRUE	kűküz
verb	3	FALSE	támfibók
verb	3	TRUE	müvibül
noun	1	FALSE	fúf
noun	1	TRUE	gök
noun	2	FALSE	buldil
noun	2	TRUE	mindör
noun	3	FALSE	brimujap
noun	3	TRUE	félembem
verb	1	FALSE	fag
verb	1	TRUE	pék
verb	2	FALSE	súlír
verb	2	TRUE	stedel
verb	3	FALSE	kulopúl
verb	3	TRUE	fűmíspret
noun	1	FALSE	kuk
noun	1	TRUE	zőg
noun	2	FALSE	szótuz
noun	2	TRUE	tirügy
noun	3	FALSE	fólímóp
noun	3	TRUE	kőtököm
verb	1	FALSE	fád
verb	1	TRUE	tüg
verb	2	FALSE	kóruk
verb	2	TRUE	kősztüz
verb	3	FALSE	kántulak
verb	3	TRUE	tezslemkül
noun	1	FALSE	dun
noun	1	TRUE	peny
noun	2	FALSE	vápíg
noun	2	TRUE	műlven
noun	3	FALSE	távítád
noun	3	TRUE	zőtügőm
verb	1	FALSE	toz
verb	1	TRUE	rűt
verb	2	FALSE	fípont
verb	2	TRUE	vélöt
verb	3	FALSE	rosztukak
verb	3	TRUE	tezíkeg
noun	1	FALSE	gan
noun	1	TRUE	bög
noun	2	FALSE	korkul
noun	2	TRUE	rélüt
noun	3	FALSE	kákosmon
noun	3	TRUE	kőkegrűgy
verb	1	FALSE	fít
verb	1	TRUE	gűd
verb	2	FALSE	torlul
verb	2	TRUE	sölvüg
verb	3	FALSE	sirumik
verb	3	TRUE	liröfít
noun	1	FALSE	pun
noun	1	TRUE	spűg
noun	2	FALSE	fúvoz
noun	2	TRUE	förüt
noun	3	FALSE	túlarnyir
noun	3	TRUE	trübüküm
verb	1	FALSE	luk
verb	1	TRUE	tűl
verb	2	FALSE	koval
verb	2	TRUE	kegvel
verb	3	FALSE	koszamog
verb	3	TRUE	kütöszük
noun	1	FALSE	pir
noun	1	TRUE	tröz
noun	2	FALSE	propin
noun	2	TRUE	fűrtet
noun	3	FALSE	pudafak
noun	3	TRUE	bűküpek
verb	1	FALSE	mul
verb	1	TRUE	gíl
verb	2	FALSE	kótak
verb	2	TRUE	lervint
verb	3	FALSE	fókobúk
verb	3	TRUE	tézeríl
noun	1	FALSE	bánt
noun	1	TRUE	fer
noun	2	FALSE	rátum
noun	2	TRUE	megep
noun	3	FALSE	gavomígy
noun	3	TRUE	rűlöveg
verb	1	FALSE	mol
verb	1	TRUE	vil
verb	2	FALSE	kózlul
verb	2	TRUE	sírüg
verb	3	FALSE	jórmoplaz
verb	3	TRUE	müngyikdéz
noun	1	FALSE	dut
noun	1	TRUE	péng
noun	2	FALSE	kógtat
noun	2	TRUE	fervem
noun	3	FALSE	kílavor
noun	3	TRUE	vűpönér
verb	1	FALSE	kang
verb	1	TRUE	sől
verb	2	FALSE	firag
verb	2	TRUE	bitük
verb	3	FALSE	duszakíl
verb	3	TRUE	süzeber
noun	1	FALSE	gort
noun	1	TRUE	bűl
noun	2	FALSE	pozan
noun	2	TRUE	rűveny
noun	3	FALSE	kórínig
noun	3	TRUE	tőtümöt
verb	1	FALSE	smol
verb	1	TRUE	szet
verb	2	FALSE	tókíl
verb	2	TRUE	deret
verb	3	FALSE	fopodag
verb	3	TRUE	fifevűl
noun	1	FALSE	nud
noun	1	TRUE	rőd
noun	2	FALSE	suríng
noun	2	TRUE	szümöt
noun	3	FALSE	kotakar
noun	3	TRUE	szőrfinün
verb	1	FALSE	fól
verb	1	TRUE	föd
verb	2	FALSE	notag
verb	2	TRUE	migelt
verb	3	FALSE	buszorik
verb	3	TRUE	szílegyel
noun	1	FALSE	póm
noun	1	TRUE	tek
noun	2	FALSE	táfar
noun	2	TRUE	szöler
noun	3	FALSE	tákílol
noun	3	TRUE	főszömör
verb	1	FALSE	sál
verb	1	TRUE	kök
verb	2	FALSE	kúfal
verb	2	TRUE	vézild
verb	3	FALSE	vískofík
verb	3	TRUE	kerülel
noun	1	FALSE	tul
noun	1	TRUE	főng
noun	2	FALSE	nampirt
noun	2	TRUE	dűtüm
noun	3	FALSE	rútulug
noun	3	TRUE	pűvitők
verb	1	FALSE	mok
verb	1	TRUE	mől
verb	2	FALSE	konzaz
verb	2	TRUE	títek
verb	3	FALSE	musinyig
verb	3	TRUE	fékülüg
noun	1	FALSE	lot
noun	1	TRUE	tid
noun	2	FALSE	nátuz
noun	2	TRUE	löszük
noun	3	FALSE	láfridug
noun	3	TRUE	rűmölét
verb	1	FALSE	fril
verb	1	TRUE	lőnt
verb	2	FALSE	bósluk
verb	2	TRUE	müvüz
verb	3	FALSE	sogyutol
verb	3	TRUE	méfödíg
noun	1	FALSE	fóny
noun	1	TRUE	priv
noun	2	FALSE	tídik
noun	2	TRUE	tözsik
noun	3	FALSE	bádílral
noun	3	TRUE	sőbörög
verb	1	FALSE	kók
verb	1	TRUE	fek
verb	2	FALSE	szótut
verb	2	TRUE	szemüng
verb	3	FALSE	katraval
verb	3	TRUE	kevidüt
noun	1	FALSE	fír
noun	1	TRUE	lig
noun	2	FALSE	lagal
noun	2	TRUE	kéküt
noun	3	FALSE	gúgysigák
noun	3	TRUE	sírkülüp
verb	1	FALSE	tók
verb	1	TRUE	lük
verb	2	FALSE	filal
verb	2	TRUE	défek
verb	3	FALSE	kítkílil
verb	3	TRUE	bőnörel
noun	1	FALSE	surd
noun	1	TRUE	jip
noun	2	FALSE	lóbuk
noun	2	TRUE	pőren
noun	3	FALSE	romurúny
noun	3	TRUE	tísefőt
verb	1	FALSE	lon
verb	1	TRUE	vök
verb	2	FALSE	lázuk
verb	2	TRUE	fíríl
verb	3	FALSE	vómísil
verb	3	TRUE	főlüdöt
noun	1	FALSE	kij
noun	1	TRUE	bőd
noun	2	FALSE	katut
noun	2	TRUE	dimel
noun	3	FALSE	gátontuny
noun	3	TRUE	lümügüny
verb	1	FALSE	til
verb	1	TRUE	lel
verb	2	FALSE	dútaz
verb	2	TRUE	mélmüt
verb	3	FALSE	tálalol
verb	3	TRUE	bőrirgik
noun	1	FALSE	tag
noun	1	TRUE	dűt
noun	2	FALSE	takít
noun	2	TRUE	főpön
noun	3	FALSE	paszurlány
noun	3	TRUE	dőstyükűm
verb	1	FALSE	jat
verb	1	TRUE	fök
verb	2	FALSE	makog
verb	2	TRUE	fészel
verb	3	FALSE	mangyarat
verb	3	TRUE	mifrersűl
noun	1	FALSE	tóp
noun	1	TRUE	zil
noun	2	FALSE	fászir
noun	2	TRUE	jükün
noun	3	FALSE	kópovojt
noun	3	TRUE	keszüvik
verb	1	FALSE	flug
verb	1	TRUE	tét
verb	2	FALSE	kaszag
verb	2	TRUE	möjtez
verb	3	FALSE	kamalóg
verb	3	TRUE	tűvirdit
noun	1	FALSE	moz
noun	1	TRUE	szík
noun	2	FALSE	zsujfap
noun	2	TRUE	lűlet
noun	3	FALSE	lúbulíl
noun	3	TRUE	lerkiméb
verb	1	FALSE	szod
verb	1	TRUE	köp
verb	2	FALSE	digyod
verb	2	TRUE	szelük
verb	3	FALSE	púltorár
verb	3	TRUE	tőrzípröz
noun	1	FALSE	vak
noun	1	TRUE	szür
noun	2	FALSE	sziksul
noun	2	TRUE	löfíz
noun	3	FALSE	kindilúgy
noun	3	TRUE	grütermét
verb	1	FALSE	bang
verb	1	TRUE	küg
verb	2	FALSE	prasznug
verb	2	TRUE	tővül
verb	3	FALSE	túposzul
verb	3	TRUE	sétíszkél
noun	1	FALSE	skin
noun	1	TRUE	küg
noun	2	FALSE	nátit
noun	2	TRUE	szintük
noun	3	FALSE	szákafog
noun	3	TRUE	líprümöm
verb	1	FALSE	dák
verb	1	TRUE	szül
verb	2	FALSE	tofít
verb	2	TRUE	sűböt
verb	3	FALSE	kasodál
verb	3	TRUE	déregysűt
noun	1	FALSE	szút
noun	1	TRUE	vít
noun	2	FALSE	tikob
noun	2	TRUE	lüken
noun	3	FALSE	taboruj
noun	3	TRUE	kőgümít
verb	1	FALSE	kil
verb	1	TRUE	tel
verb	2	FALSE	tútug
verb	2	TRUE	neldök
verb	3	FALSE	tapilvol
verb	3	TRUE	főktiköt
noun	1	FALSE	dun
noun	1	TRUE	kőt
noun	2	FALSE	bagyog
noun	2	TRUE	dűtip
noun	3	FALSE	porígol
noun	3	TRUE	teszipnüm
verb	1	FALSE	sól
verb	1	TRUE	dőt
verb	2	FALSE	volak
verb	2	TRUE	bisztük
verb	3	FALSE	súszanyit
verb	3	TRUE	lirümül
noun	1	FALSE	szom
noun	1	TRUE	kín
noun	2	FALSE	mikug
noun	2	TRUE	mirem
noun	3	FALSE	káburóm
noun	3	TRUE	szönzükök
verb	1	FALSE	tuk
verb	1	TRUE	vüp
verb	2	FALSE	vílod
verb	2	TRUE	tengík
verb	3	FALSE	nugrirot
verb	3	TRUE	dőbüret
noun	1	FALSE	mónz
noun	1	TRUE	vűl
noun	2	FALSE	gómzor
noun	2	TRUE	neszüb
noun	3	FALSE	rúlimub
noun	3	TRUE	jőtejtők
verb	1	FALSE	tál
verb	1	TRUE	dől
verb	2	FALSE	malat
verb	2	TRUE	rénüz
verb	3	FALSE	paltuból
verb	3	TRUE	pömedüg
noun	1	FALSE	mát
noun	1	TRUE	kök
noun	2	FALSE	púnyír
noun	2	TRUE	rőpüm
noun	3	FALSE	pukolon
noun	3	TRUE	kűrentég
verb	1	FALSE	mot
verb	1	TRUE	rig
verb	2	FALSE	pírog
verb	2	TRUE	dümil
verb	3	FALSE	bojramók
verb	3	TRUE	sétízgüt
noun	1	FALSE	míl
noun	1	TRUE	meg
noun	2	FALSE	kókíg
noun	2	TRUE	mőbez
noun	3	FALSE	mónkakúm
noun	3	TRUE	gükelfíl
verb	1	FALSE	jiz
verb	1	TRUE	síl
verb	2	FALSE	szábul
verb	2	TRUE	grílel
verb	3	FALSE	prufofúg
verb	3	TRUE	künyeszel
noun	1	FALSE	zsíl
noun	1	TRUE	sír
noun	2	FALSE	plabon
noun	2	TRUE	trízög
noun	3	FALSE	tunakum
noun	3	TRUE	szümígyüg
verb	1	FALSE	szul
verb	1	TRUE	pök
verb	2	FALSE	kóval
verb	2	TRUE	vüdret
verb	3	FALSE	rágikot
verb	3	TRUE	képejüg
noun	1	FALSE	lal
noun	1	TRUE	pök
noun	2	FALSE	kórtug
noun	2	TRUE	sütöny
noun	3	FALSE	vórkafuk
noun	3	TRUE	kőnyvimít
verb	1	FALSE	ból
verb	1	TRUE	tük
verb	2	FALSE	kófít
verb	2	TRUE	förvít
verb	3	FALSE	rúmímak
verb	3	TRUE	féntijríl
noun	1	FALSE	túz
noun	1	TRUE	szént
noun	2	FALSE	kukum
noun	2	TRUE	kíldel
noun	3	FALSE	vujabar
noun	3	TRUE	tirvösön
verb	1	FALSE	bál
verb	1	TRUE	főt
verb	2	FALSE	vúszíl
verb	2	TRUE	döbök
verb	3	FALSE	mástuszat
verb	3	TRUE	fögöméz
noun	1	FALSE	pom
noun	1	TRUE	fét
noun	2	FALSE	togyul
noun	2	TRUE	lédeg
noun	3	FALSE	nadarot
noun	3	TRUE	fetülüny
verb	1	FALSE	kup
verb	1	TRUE	köv
verb	2	FALSE	jigzok
verb	2	TRUE	rűfök
verb	3	FALSE	szajdolal
verb	3	TRUE	széderűk
noun	1	FALSE	rór
noun	1	TRUE	nüv
noun	2	FALSE	torogy
noun	2	TRUE	vitít
noun	3	FALSE	kvoltíton
noun	3	TRUE	fölüstrij
verb	1	FALSE	lót
verb	1	TRUE	prít
verb	2	FALSE	makínd
verb	2	TRUE	mőget
verb	3	FALSE	szukíral
verb	3	TRUE	zsibilíl
noun	1	FALSE	pat
noun	1	TRUE	bőgy
noun	2	FALSE	rópurz
noun	2	TRUE	nélít
noun	3	FALSE	másuplun
noun	3	TRUE	főmlögvön
verb	1	FALSE	kaz
verb	1	TRUE	lül
verb	2	FALSE	lavok
verb	2	TRUE	tiküt
verb	3	FALSE	miplurík
verb	3	TRUE	tőbekűl
noun	1	FALSE	mar
noun	1	TRUE	bet
noun	2	FALSE	jóbar
noun	2	TRUE	jűngör
noun	3	FALSE	lótovút
noun	3	TRUE	síngíbűr
verb	1	FALSE	drót
verb	1	TRUE	főt
verb	2	FALSE	túnstíl
verb	2	TRUE	kívek
verb	3	FALSE	lusotuk
verb	3	TRUE	sibözkűl
noun	1	FALSE	kan
noun	1	TRUE	jűl
noun	2	FALSE	tróspug
noun	2	TRUE	mötel
noun	3	FALSE	vópudir
noun	3	TRUE	bítekűl
verb	1	FALSE	gáz
verb	1	TRUE	met
verb	2	FALSE	lírsont
verb	2	TRUE	fisprent
verb	3	FALSE	dúgotag
verb	3	TRUE	lürejöt
noun	1	FALSE	tún
noun	1	TRUE	kíf
noun	2	FALSE	ránog
noun	2	TRUE	szelöjt
noun	3	FALSE	múbimírt
noun	3	TRUE	blöszepik
verb	1	FALSE	szar
verb	1	TRUE	tet
verb	2	FALSE	múszlíg
verb	2	TRUE	silen
verb	3	FALSE	pogdígyúl
verb	3	TRUE	rőpegök
noun	1	FALSE	nog
noun	1	TRUE	szön
noun	2	FALSE	pányak
noun	2	TRUE	kűszed
noun	3	FALSE	vatrofog
noun	3	TRUE	nőtröszőr
verb	1	FALSE	síd
verb	1	TRUE	szít
verb	2	FALSE	pújkuz
verb	2	TRUE	műnyül
verb	3	FALSE	kojutut
verb	3	TRUE	gebölűd
noun	1	FALSE	tonz
noun	1	TRUE	bip
noun	2	FALSE	sosak
noun	2	TRUE	fűvker
noun	3	FALSE	nólandud
noun	3	TRUE	kűförív
verb	1	FALSE	kut
verb	1	TRUE	szől
verb	2	FALSE	vukal
verb	2	TRUE	fézit
verb	3	FALSE	górzamug
verb	3	TRUE	métümiz
noun	1	FALSE	kal
noun	1	TRUE	siz
noun	2	FALSE	vósuz
noun	2	TRUE	szögyöm
noun	3	FALSE	núdafin
noun	3	TRUE	bődigény
verb	1	FALSE	píl
verb	1	TRUE	sől
verb	2	FALSE	rogul
verb	2	TRUE	bésztöd
verb	3	FALSE	zúlotat
verb	3	TRUE	nebümüd
noun	1	FALSE	pog
noun	1	TRUE	köt
noun	2	FALSE	bótral
noun	2	TRUE	bűvün
noun	3	FALSE	borkuluz
noun	3	TRUE	küszegök
verb	1	FALSE	mál
verb	1	TRUE	völ
verb	2	FALSE	bírul
verb	2	TRUE	rűltür
verb	3	FALSE	túszupóg
verb	3	TRUE	kőnürök
noun	1	FALSE	bup
noun	1	TRUE	jek
noun	2	FALSE	trotup
noun	2	TRUE	sníbez
noun	3	FALSE	trírazól
noun	3	TRUE	rűspilgüz
verb	1	FALSE	szot
verb	1	TRUE	del
verb	2	FALSE	poral
verb	2	TRUE	fejüt
verb	3	FALSE	bamagyót
verb	3	TRUE	véderít
noun	1	FALSE	kúg
noun	1	TRUE	möm
noun	2	FALSE	klólgak
noun	2	TRUE	sedít
noun	3	FALSE	gorokuv
noun	3	TRUE	rűlökők
verb	1	FALSE	zsat
verb	1	TRUE	müg
verb	2	FALSE	súvoz
verb	2	TRUE	pölit
verb	3	FALSE	nolumíl
verb	3	TRUE	dekekök
noun	1	FALSE	lúg
noun	1	TRUE	síp
noun	2	FALSE	krárot
noun	2	TRUE	ködet
noun	3	FALSE	fatípád
noun	3	TRUE	sűgnelít
verb	1	FALSE	kung
verb	1	TRUE	küt
verb	2	FALSE	kopol
verb	2	TRUE	külszel
verb	3	FALSE	tázinyor
verb	3	TRUE	sipizbík
noun	1	FALSE	puk
noun	1	TRUE	műk
noun	2	FALSE	raput
noun	2	TRUE	vetüny
noun	3	FALSE	szólolduk
noun	3	TRUE	lérgönkír
verb	1	FALSE	vor
verb	1	TRUE	kök
verb	2	FALSE	baral
verb	2	TRUE	véfül
verb	3	FALSE	trankispík
verb	3	TRUE	kéköstél
noun	1	FALSE	míg
noun	1	TRUE	pür
noun	2	FALSE	zsutol
noun	2	TRUE	bőret
noun	3	FALSE	ráratsog
noun	3	TRUE	detekür
verb	1	FALSE	szúl
verb	1	TRUE	skűl
verb	2	FALSE	kákut
verb	2	TRUE	rűktez
verb	3	FALSE	fásutoz
verb	3	TRUE	sisömbök
noun	1	FALSE	sug
noun	1	TRUE	möny
noun	2	FALSE	múput
noun	2	TRUE	kídeng
noun	3	FALSE	raliszig
noun	3	TRUE	melevül
verb	1	FALSE	líz
verb	1	TRUE	rüd
verb	2	FALSE	vóvat
verb	2	TRUE	pízvüz
verb	3	FALSE	zsópokont
verb	3	TRUE	fümökül
noun	1	FALSE	vug
noun	1	TRUE	köt
noun	2	FALSE	kordirt
noun	2	TRUE	rüren
noun	3	FALSE	láloglóm
noun	3	TRUE	drélöstügy
verb	1	FALSE	sol
verb	1	TRUE	dél
verb	2	FALSE	jómut
verb	2	TRUE	nelük
verb	3	FALSE	dásírvat
verb	3	TRUE	mégyíldel
noun	1	FALSE	mum
noun	1	TRUE	ket
noun	2	FALSE	nópam
noun	2	TRUE	kíník
noun	3	FALSE	fúslíbíd
noun	3	TRUE	nőbüzem
verb	1	FALSE	lúnt
verb	1	TRUE	röl
verb	2	FALSE	túszik
verb	2	TRUE	mőbreg
verb	3	FALSE	lírkígyít
verb	3	TRUE	vödölük
noun	1	FALSE	bun
noun	1	TRUE	műr
noun	2	FALSE	bótlul
noun	2	TRUE	kimög
noun	3	FALSE	szutaszlol
noun	3	TRUE	rényirlögy
verb	1	FALSE	zút
verb	1	TRUE	től
verb	2	FALSE	tuszol
verb	2	TRUE	tetír
verb	3	FALSE	patunyul
verb	3	TRUE	kékirnyöl
noun	1	FALSE	drum
noun	1	TRUE	jék
noun	2	FALSE	mámak
noun	2	TRUE	műrfür
noun	3	FALSE	bubafur
noun	3	TRUE	temübőm
verb	1	FALSE	tíl
verb	1	TRUE	liz
verb	2	FALSE	bántrud
verb	2	TRUE	dűmel
verb	3	FALSE	vagragók
verb	3	TRUE	tögifek
noun	1	FALSE	bun
noun	1	TRUE	tel
noun	2	FALSE	dáztar
noun	2	TRUE	zőszöt
noun	3	FALSE	bószokam
noun	3	TRUE	tűpelét
verb	1	FALSE	fák
verb	1	TRUE	sűnt
verb	2	FALSE	sígtol
verb	2	TRUE	szüktíl
verb	3	FALSE	tígyinut
verb	3	TRUE	fipüfök
noun	1	FALSE	lur
noun	1	TRUE	bült
noun	2	FALSE	lidar
noun	2	TRUE	szebriz
noun	3	FALSE	szokurdav
noun	3	TRUE	fümpesűr
verb	1	FALSE	til
verb	1	TRUE	gíz
verb	2	FALSE	fúzlog
verb	2	TRUE	környül
verb	3	FALSE	lózoloz
verb	3	TRUE	bődökőng
noun	1	FALSE	fug
noun	1	TRUE	vüb
noun	2	FALSE	dáram
noun	2	TRUE	nüküt
noun	3	FALSE	távalmun
noun	3	TRUE	kimpüdem
verb	1	FALSE	bing
verb	1	TRUE	bűk
verb	2	FALSE	tórit
verb	2	TRUE	pebel
verb	3	FALSE	tákukut
verb	3	TRUE	szőtötelt
noun	1	FALSE	kald
noun	1	TRUE	mőn
noun	2	FALSE	borol
noun	2	TRUE	vőnveng
noun	3	FALSE	pikolót
noun	3	TRUE	skőrmidőn
verb	1	FALSE	lól
verb	1	TRUE	szők
verb	2	FALSE	tapil
verb	2	TRUE	türdöl
verb	3	FALSE	blógikul
verb	3	TRUE	sílöfűz
