grammar_type	nsyl	front	word	pass_real	pass_nonce
noun	2	TRUE	fépzelt	FALSE	TRUE
verb	2	FALSE	krastut	TRUE	TRUE
verb	2	TRUE	kítüt	TRUE	FALSE
verb	3	FALSE	búpkudáz	TRUE	TRUE
verb	3	TRUE	díszidöz	TRUE	TRUE
noun	2	FALSE	dáralp	TRUE	TRUE
noun	2	TRUE	fíker	TRUE	FALSE
verb	2	FALSE	murkil	TRUE	TRUE
verb	2	TRUE	tökíz	TRUE	FALSE
verb	3	FALSE	szólusag	TRUE	TRUE
verb	3	TRUE	tűtyidöl	TRUE	TRUE
noun	2	FALSE	jalkon	FALSE	TRUE
noun	2	TRUE	szézöz	TRUE	FALSE
verb	1	TRUE	trüz	TRUE	FALSE
verb	2	FALSE	sontrul	TRUE	FALSE
verb	2	TRUE	vibet	FALSE	FALSE
verb	3	FALSE	zómaszot	TRUE	TRUE
verb	3	TRUE	szérjíkég	TRUE	TRUE
noun	2	FALSE	marvil	TRUE	TRUE
noun	2	TRUE	vőköt	TRUE	FALSE
verb	1	FALSE	poz	FALSE	FALSE
verb	1	TRUE	zsök	FALSE	FALSE
verb	2	FALSE	monstog	TRUE	TRUE
verb	2	TRUE	mőszöt	TRUE	FALSE
verb	3	FALSE	vátumól	TRUE	TRUE
verb	3	TRUE	sűnesziz	TRUE	TRUE
noun	2	FALSE	sazult	FALSE	TRUE
noun	2	TRUE	détüny	TRUE	TRUE
verb	1	TRUE	lüjt	FALSE	FALSE
verb	2	FALSE	vúsfil	TRUE	TRUE
verb	2	TRUE	trűril	TRUE	TRUE
verb	3	FALSE	lókvoszal	TRUE	TRUE
verb	3	TRUE	sűmejíd	TRUE	TRUE
noun	2	FALSE	luszík	TRUE	FALSE
noun	2	TRUE	tereg	FALSE	FALSE
verb	2	FALSE	tányuny	TRUE	TRUE
verb	2	TRUE	kígüz	TRUE	TRUE
verb	3	FALSE	tigyityoz	TRUE	TRUE
verb	3	TRUE	bőlürűl	TRUE	TRUE
noun	2	FALSE	tóvom	TRUE	FALSE
noun	2	TRUE	mődör	TRUE	FALSE
verb	1	TRUE	möp	FALSE	FALSE
verb	2	FALSE	vugat	FALSE	FALSE
verb	2	TRUE	frégeg	TRUE	TRUE
verb	3	FALSE	tuloblat	TRUE	TRUE
verb	3	TRUE	kőnigyít	TRUE	TRUE
noun	2	FALSE	bóstul	TRUE	TRUE
noun	2	TRUE	rűküg	TRUE	FALSE
verb	1	TRUE	zürd	FALSE	FALSE
verb	2	FALSE	kuvogy	TRUE	FALSE
verb	2	TRUE	létrez	TRUE	TRUE
verb	3	FALSE	tipirdot	TRUE	TRUE
verb	3	TRUE	tűbegszől	TRUE	TRUE
noun	2	FALSE	lunyok	TRUE	TRUE
noun	2	TRUE	sürül	FALSE	FALSE
verb	2	FALSE	lurol	TRUE	FALSE
verb	2	TRUE	főnik	FALSE	FALSE
verb	3	FALSE	bopimút	TRUE	TRUE
verb	3	TRUE	tiretyil	TRUE	TRUE
noun	2	FALSE	múdal	TRUE	FALSE
noun	2	TRUE	kékíp	FALSE	TRUE
verb	1	TRUE	neb	FALSE	FALSE
verb	2	FALSE	kószat	FALSE	FALSE
verb	2	TRUE	sévül	FALSE	FALSE
verb	3	FALSE	kómpíkot	TRUE	TRUE
verb	3	TRUE	kökezöz	TRUE	TRUE
noun	2	FALSE	domont	TRUE	TRUE
noun	2	TRUE	pűpöt	TRUE	FALSE
verb	2	FALSE	váfrunt	TRUE	TRUE
verb	2	TRUE	ligyök	TRUE	TRUE
verb	3	FALSE	vukíszúk	TRUE	TRUE
verb	3	TRUE	külüfög	TRUE	TRUE
noun	2	FALSE	fonog	FALSE	FALSE
noun	2	TRUE	nüjtil	TRUE	TRUE
verb	1	FALSE	lík	FALSE	FALSE
verb	2	FALSE	trárok	FALSE	TRUE
verb	2	TRUE	szűfik	FALSE	FALSE
verb	3	FALSE	síkurkót	TRUE	TRUE
verb	3	TRUE	sélübel	TRUE	TRUE
noun	2	FALSE	kodíd	TRUE	FALSE
noun	2	TRUE	főtür	FALSE	FALSE
verb	2	FALSE	lustuk	FALSE	FALSE
verb	2	TRUE	vötet	FALSE	FALSE
verb	3	FALSE	szosikal	TRUE	TRUE
verb	3	TRUE	limelél	TRUE	TRUE
noun	2	FALSE	szogom	TRUE	TRUE
noun	2	TRUE	szörün	TRUE	FALSE
verb	2	FALSE	pántíl	FALSE	TRUE
verb	2	TRUE	mőbet	TRUE	FALSE
verb	3	FALSE	dusuból	TRUE	TRUE
verb	3	TRUE	mőnyíbőg	TRUE	TRUE
noun	2	FALSE	pásug	TRUE	FALSE
noun	2	TRUE	tőnüm	TRUE	FALSE
verb	1	FALSE	lút	FALSE	FALSE
verb	1	TRUE	szíz	FALSE	FALSE
verb	2	FALSE	rítal	TRUE	FALSE
verb	2	TRUE	dűrönt	TRUE	TRUE
verb	3	FALSE	statyvurók	TRUE	TRUE
verb	3	TRUE	kintiget	TRUE	TRUE
noun	2	FALSE	pínyum	TRUE	TRUE
noun	2	TRUE	dűnel	FALSE	FALSE
verb	1	TRUE	vid	FALSE	FALSE
verb	2	FALSE	szálaz	FALSE	FALSE
verb	2	TRUE	lűmül	TRUE	FALSE
verb	3	FALSE	mafovol	TRUE	TRUE
verb	3	TRUE	tűpelűz	TRUE	TRUE
noun	2	FALSE	sámlun	TRUE	TRUE
noun	2	TRUE	műbiz	TRUE	FALSE
verb	1	TRUE	föz	FALSE	FALSE
verb	2	FALSE	kúvot	TRUE	FALSE
verb	2	TRUE	berül	FALSE	FALSE
verb	3	FALSE	plúszunag	TRUE	TRUE
verb	3	TRUE	tírefin	TRUE	TRUE
noun	2	FALSE	lángvíg	TRUE	TRUE
noun	2	TRUE	kelvüm	TRUE	TRUE
verb	2	FALSE	kúsot	TRUE	FALSE
verb	2	TRUE	sörüt	FALSE	FALSE
verb	3	FALSE	torabik	TRUE	TRUE
verb	3	TRUE	setestűk	TRUE	TRUE
noun	2	FALSE	bovok	FALSE	FALSE
noun	2	TRUE	nörfür	TRUE	TRUE
verb	2	FALSE	kukod	TRUE	FALSE
verb	2	TRUE	trűket	TRUE	FALSE
verb	3	FALSE	fukogul	TRUE	TRUE
verb	3	TRUE	setirűt	TRUE	TRUE
noun	2	FALSE	rópir	TRUE	FALSE
noun	2	TRUE	fipilt	FALSE	TRUE
verb	1	FALSE	kort	FALSE	FALSE
verb	2	FALSE	lúspuk	TRUE	TRUE
verb	2	TRUE	szüdeg	TRUE	FALSE
verb	3	FALSE	strakalík	TRUE	TRUE
verb	3	TRUE	mőnigőt	TRUE	TRUE
noun	2	FALSE	kulog	FALSE	FALSE
noun	2	TRUE	gégrüny	TRUE	TRUE
verb	1	FALSE	zsil	TRUE	FALSE
verb	2	FALSE	faguk	FALSE	FALSE
verb	2	TRUE	klipük	TRUE	TRUE
verb	3	FALSE	dosztozág	TRUE	TRUE
verb	3	TRUE	széfivöt	TRUE	TRUE
noun	2	FALSE	szúrur	TRUE	FALSE
noun	2	TRUE	műjír	TRUE	TRUE
verb	2	FALSE	jalul	FALSE	FALSE
verb	2	TRUE	tírök	FALSE	FALSE
verb	3	FALSE	júvobaz	TRUE	TRUE
verb	3	TRUE	lenerül	TRUE	TRUE
noun	2	FALSE	mápon	TRUE	FALSE
noun	2	TRUE	vebür	TRUE	TRUE
verb	2	FALSE	dúrkíl	TRUE	TRUE
verb	2	TRUE	gesmez	TRUE	TRUE
verb	3	FALSE	fibugaz	TRUE	TRUE
verb	3	TRUE	dírübök	TRUE	TRUE
noun	2	FALSE	lútak	TRUE	FALSE
noun	2	TRUE	révet	FALSE	FALSE
verb	1	FALSE	szur	FALSE	FALSE
verb	2	FALSE	tratad	TRUE	TRUE
verb	2	TRUE	mököd	FALSE	FALSE
verb	3	FALSE	szúsukak	TRUE	TRUE
verb	3	TRUE	revetíg	TRUE	TRUE
noun	2	FALSE	katolj	TRUE	TRUE
noun	2	TRUE	stüfet	TRUE	FALSE
verb	2	FALSE	zovut	TRUE	FALSE
verb	3	FALSE	zíkonyut	TRUE	TRUE
verb	3	TRUE	jégyepel	TRUE	TRUE
noun	2	FALSE	bugany	TRUE	TRUE
noun	2	TRUE	speplöt	TRUE	TRUE
verb	2	FALSE	tonyil	TRUE	FALSE
verb	2	TRUE	díjlög	TRUE	TRUE
verb	3	FALSE	kurgokoz	TRUE	TRUE
verb	3	TRUE	szöfölől	TRUE	TRUE
noun	2	FALSE	mamirm	TRUE	TRUE
noun	2	TRUE	tédök	TRUE	FALSE
verb	1	TRUE	döv	FALSE	FALSE
verb	2	FALSE	kódvong	TRUE	TRUE
verb	2	TRUE	zítök	TRUE	FALSE
verb	3	FALSE	kosziszok	TRUE	TRUE
verb	3	TRUE	limüpvét	TRUE	TRUE
noun	2	FALSE	kaszar	FALSE	FALSE
noun	2	TRUE	küfüny	TRUE	TRUE
verb	1	FALSE	júl	FALSE	FALSE
verb	2	FALSE	bubol	FALSE	FALSE
verb	2	TRUE	gítet	TRUE	FALSE
verb	3	FALSE	datrafon	TRUE	TRUE
verb	3	TRUE	skílütíl	TRUE	TRUE
noun	2	FALSE	foldam	FALSE	TRUE
noun	2	TRUE	szűfön	TRUE	FALSE
verb	2	FALSE	fozol	FALSE	FALSE
verb	2	TRUE	vétöl	FALSE	FALSE
verb	3	FALSE	túrsarak	TRUE	TRUE
verb	3	TRUE	lüspürmel	TRUE	TRUE
noun	2	FALSE	túrír	TRUE	FALSE
noun	2	TRUE	vürir	TRUE	FALSE
verb	2	FALSE	vondol	FALSE	TRUE
verb	2	TRUE	fimöl	TRUE	FALSE
verb	3	FALSE	lakalik	TRUE	TRUE
verb	3	TRUE	milüjlőd	TRUE	TRUE
noun	2	FALSE	vumun	TRUE	FALSE
noun	2	TRUE	bőlmeg	TRUE	TRUE
verb	2	FALSE	vopkoz	TRUE	TRUE
verb	2	TRUE	vömel	TRUE	FALSE
verb	3	FALSE	lultofuz	TRUE	TRUE
verb	3	TRUE	kéfífül	TRUE	TRUE
noun	2	FALSE	kúmur	TRUE	FALSE
noun	2	TRUE	lelöt	FALSE	FALSE
verb	1	TRUE	nid	FALSE	FALSE
verb	2	FALSE	kóksal	TRUE	FALSE
verb	2	TRUE	tütit	TRUE	FALSE
verb	3	FALSE	talatul	TRUE	TRUE
verb	3	TRUE	szümlüköt	TRUE	TRUE
noun	2	FALSE	gópunt	TRUE	TRUE
noun	2	TRUE	bőlök	TRUE	FALSE
verb	1	TRUE	prüz	TRUE	FALSE
verb	2	FALSE	prútok	TRUE	TRUE
verb	2	TRUE	fréküd	TRUE	TRUE
verb	3	FALSE	gobomok	TRUE	TRUE
verb	3	TRUE	köndedik	TRUE	TRUE
noun	2	FALSE	rúkum	TRUE	TRUE
noun	2	TRUE	nebigy	TRUE	TRUE
verb	1	FALSE	fínt	FALSE	FALSE
verb	2	TRUE	szűlüt	TRUE	FALSE
verb	3	FALSE	vavarsal	TRUE	TRUE
verb	3	TRUE	rögröper	TRUE	TRUE
noun	2	FALSE	ponog	FALSE	FALSE
verb	2	FALSE	múdat	FALSE	FALSE
verb	2	TRUE	pűvök	TRUE	TRUE
verb	3	FALSE	dimbítút	TRUE	TRUE
verb	3	TRUE	kéjürüp	TRUE	TRUE
noun	2	FALSE	fokint	FALSE	FALSE
noun	2	TRUE	merür	FALSE	TRUE
verb	2	FALSE	dáfak	TRUE	FALSE
verb	2	TRUE	sömüng	TRUE	FALSE
verb	3	FALSE	sajtabút	TRUE	TRUE
verb	3	TRUE	fimíkég	TRUE	TRUE
noun	2	FALSE	komzol	FALSE	FALSE
noun	2	TRUE	déset	FALSE	TRUE
verb	2	FALSE	fúpkil	TRUE	TRUE
verb	2	TRUE	délük	FALSE	FALSE
verb	3	FALSE	kórbotaz	TRUE	TRUE
verb	3	TRUE	pébentít	TRUE	TRUE
noun	2	FALSE	munut	TRUE	FALSE
noun	2	TRUE	vügík	TRUE	FALSE
verb	1	FALSE	lód	FALSE	FALSE
verb	2	TRUE	szészíd	TRUE	FALSE
verb	3	FALSE	vugyuntúl	TRUE	TRUE
verb	3	TRUE	bőtípöl	TRUE	TRUE
noun	2	FALSE	vosziny	TRUE	TRUE
noun	2	TRUE	rődem	TRUE	FALSE
verb	2	FALSE	tósír	TRUE	FALSE
verb	3	FALSE	doldispul	TRUE	TRUE
verb	3	TRUE	kérpölűg	TRUE	TRUE
noun	2	FALSE	búgnílt	TRUE	TRUE
noun	2	TRUE	tütöt	TRUE	FALSE
verb	2	FALSE	pagut	FALSE	FALSE
verb	2	TRUE	rürged	FALSE	FALSE
verb	3	FALSE	rotoszun	TRUE	TRUE
verb	3	TRUE	szőketík	TRUE	TRUE
noun	2	FALSE	puszun	TRUE	TRUE
noun	2	TRUE	píngült	TRUE	TRUE
verb	1	TRUE	sög	FALSE	FALSE
verb	2	FALSE	rúrfol	TRUE	TRUE
verb	2	TRUE	perit	FALSE	FALSE
verb	3	FALSE	tólanag	TRUE	TRUE
verb	3	TRUE	selbisköt	TRUE	TRUE
noun	2	FALSE	balir	TRUE	TRUE
noun	2	TRUE	tipik	TRUE	FALSE
verb	2	FALSE	kádík	FALSE	FALSE
verb	2	TRUE	pépít	FALSE	FALSE
verb	3	FALSE	szángibil	TRUE	TRUE
verb	3	TRUE	sőnköműt	TRUE	TRUE
noun	2	FALSE	mírod	TRUE	TRUE
noun	2	TRUE	bigynör	TRUE	TRUE
verb	2	FALSE	dúngort	TRUE	TRUE
verb	2	TRUE	fével	TRUE	FALSE
verb	3	FALSE	morozul	TRUE	TRUE
verb	3	TRUE	sebirűz	TRUE	TRUE
noun	2	FALSE	lúsztor	TRUE	TRUE
noun	2	TRUE	lösöm	FALSE	FALSE
verb	1	TRUE	zséj	TRUE	FALSE
verb	2	FALSE	kunak	FALSE	TRUE
verb	2	TRUE	kőfög	TRUE	FALSE
verb	3	FALSE	szálkivut	TRUE	TRUE
verb	3	TRUE	nőprírőg	TRUE	TRUE
noun	2	FALSE	fájolt	FALSE	FALSE
noun	2	TRUE	ditek	TRUE	FALSE
verb	1	TRUE	nöt	FALSE	FALSE
verb	2	FALSE	stúpal	TRUE	TRUE
verb	2	TRUE	lűkíl	TRUE	FALSE
verb	3	FALSE	togyugót	TRUE	TRUE
verb	3	TRUE	kükügel	TRUE	TRUE
noun	2	FALSE	mírab	TRUE	FALSE
noun	2	TRUE	vőböl	TRUE	FALSE
verb	1	TRUE	víd	FALSE	FALSE
verb	2	FALSE	frungoz	TRUE	TRUE
verb	2	TRUE	fötek	TRUE	FALSE
verb	3	FALSE	fodatok	TRUE	TRUE
verb	3	TRUE	röríkéz	TRUE	TRUE
noun	2	FALSE	táram	FALSE	FALSE
noun	2	TRUE	zsödzög	TRUE	TRUE
verb	2	FALSE	sólíz	TRUE	FALSE
verb	2	TRUE	köjlíz	TRUE	FALSE
verb	3	FALSE	vakitug	TRUE	TRUE
verb	3	TRUE	sévivél	TRUE	TRUE
noun	2	FALSE	malíg	TRUE	FALSE
noun	2	TRUE	lintön	TRUE	TRUE
verb	2	FALSE	rosít	FALSE	FALSE
verb	2	TRUE	stetök	TRUE	TRUE
verb	3	FALSE	kóbandal	TRUE	TRUE
verb	3	TRUE	szívöfét	TRUE	TRUE
noun	2	FALSE	karuk	TRUE	FALSE
noun	2	TRUE	sűbör	TRUE	FALSE
verb	2	TRUE	söröt	FALSE	FALSE
verb	3	FALSE	súndatkóng	TRUE	TRUE
verb	3	TRUE	szizílek	TRUE	TRUE
noun	2	FALSE	sóngín	TRUE	TRUE
noun	2	TRUE	kevim	FALSE	FALSE
verb	2	FALSE	nagyír	FALSE	TRUE
verb	2	TRUE	küpöt	TRUE	FALSE
verb	3	FALSE	jákakal	TRUE	TRUE
verb	3	TRUE	keszlörűl	TRUE	TRUE
noun	2	FALSE	vokor	FALSE	FALSE
noun	2	TRUE	rékül	FALSE	FALSE
verb	2	FALSE	rírvul	TRUE	FALSE
verb	2	TRUE	míszöng	TRUE	TRUE
verb	3	FALSE	vúzanól	TRUE	TRUE
verb	3	TRUE	pigyefil	TRUE	TRUE
noun	2	FALSE	nóntig	TRUE	TRUE
noun	2	TRUE	fimöz	TRUE	FALSE
verb	2	FALSE	fószíl	TRUE	TRUE
verb	2	TRUE	pétün	TRUE	FALSE
verb	3	FALSE	lugimúr	TRUE	TRUE
verb	3	TRUE	pézsidel	TRUE	TRUE
noun	2	FALSE	lúpig	TRUE	FALSE
noun	2	TRUE	plísür	TRUE	TRUE
verb	2	FALSE	vógol	TRUE	FALSE
verb	2	TRUE	lőpint	TRUE	TRUE
verb	3	FALSE	bárdubir	TRUE	TRUE
verb	3	TRUE	végeldil	TRUE	TRUE
noun	2	FALSE	dúmak	TRUE	FALSE
noun	2	TRUE	göpig	TRUE	TRUE
verb	2	FALSE	davol	FALSE	FALSE
verb	2	TRUE	jődöl	TRUE	FALSE
verb	3	FALSE	nólgínyák	TRUE	TRUE
verb	3	TRUE	ledeket	TRUE	TRUE
noun	2	FALSE	zsúklug	TRUE	TRUE
noun	2	TRUE	tűrüg	TRUE	FALSE
verb	2	FALSE	munyíl	TRUE	TRUE
verb	2	TRUE	szöplöl	TRUE	FALSE
verb	3	FALSE	számapiz	TRUE	TRUE
verb	3	TRUE	lőkirgig	TRUE	TRUE
noun	2	FALSE	dubor	FALSE	FALSE
noun	2	TRUE	pítöt	TRUE	FALSE
verb	2	TRUE	dírín	TRUE	TRUE
verb	3	FALSE	pólruntrol	TRUE	TRUE
verb	3	TRUE	fűjtübék	TRUE	TRUE
noun	2	FALSE	lúkaz	TRUE	TRUE
noun	2	TRUE	rímök	TRUE	FALSE
verb	2	FALSE	kábík	FALSE	FALSE
verb	2	TRUE	révög	TRUE	FALSE
verb	3	FALSE	ruvibol	TRUE	TRUE
verb	3	TRUE	dötönűz	TRUE	TRUE
noun	2	FALSE	murag	TRUE	FALSE
noun	2	TRUE	kétlilt	TRUE	TRUE
verb	2	FALSE	szókak	FALSE	FALSE
verb	2	TRUE	fűsel	FALSE	FALSE
verb	3	FALSE	fituszal	TRUE	TRUE
verb	3	TRUE	kéköbég	TRUE	TRUE
noun	2	FALSE	físil	TRUE	FALSE
noun	2	TRUE	rügyög	FALSE	FALSE
verb	1	FALSE	gog	FALSE	FALSE
verb	2	FALSE	bazal	FALSE	FALSE
verb	2	TRUE	spösek	TRUE	TRUE
verb	3	FALSE	lúmakal	TRUE	TRUE
verb	3	TRUE	bérejek	TRUE	FALSE
noun	2	FALSE	bodlur	TRUE	TRUE
noun	2	TRUE	sőgüm	TRUE	FALSE
verb	2	FALSE	kafal	FALSE	FALSE
verb	2	TRUE	kémük	TRUE	FALSE
verb	3	FALSE	ruruldul	TRUE	TRUE
verb	3	TRUE	kügegníg	TRUE	TRUE
noun	2	FALSE	rákíg	TRUE	FALSE
noun	2	TRUE	löröl	FALSE	FALSE
verb	2	FALSE	bambíl	FALSE	TRUE
verb	2	TRUE	tíkiz	TRUE	FALSE
verb	3	FALSE	paknumbúz	TRUE	TRUE
verb	3	TRUE	tünepil	TRUE	TRUE
noun	2	FALSE	muluz	TRUE	FALSE
noun	2	TRUE	vüfeg	TRUE	TRUE
verb	2	TRUE	vejtint	TRUE	TRUE
verb	3	FALSE	monduvák	TRUE	TRUE
verb	3	TRUE	písüfőt	TRUE	TRUE
noun	2	FALSE	dázdal	TRUE	TRUE
noun	2	TRUE	szőrül	FALSE	FALSE
verb	1	TRUE	gír	FALSE	FALSE
verb	2	FALSE	tírsig	TRUE	TRUE
verb	2	TRUE	fürüz	TRUE	TRUE
verb	3	FALSE	bokudal	TRUE	TRUE
verb	3	TRUE	dősököl	TRUE	TRUE
noun	2	FALSE	fonor	FALSE	FALSE
noun	2	TRUE	büdüt	TRUE	TRUE
verb	2	FALSE	lúfut	TRUE	FALSE
verb	2	TRUE	vőjkit	TRUE	TRUE
verb	3	FALSE	ronsumon	TRUE	TRUE
verb	3	TRUE	kögülűl	TRUE	TRUE
noun	2	FALSE	fipruk	TRUE	TRUE
noun	2	TRUE	műmör	TRUE	FALSE
verb	2	FALSE	baspul	TRUE	TRUE
verb	2	TRUE	téfet	FALSE	FALSE
verb	3	FALSE	badirúk	TRUE	TRUE
verb	3	TRUE	fűfükig	TRUE	TRUE
noun	2	FALSE	muklul	TRUE	TRUE
noun	2	TRUE	vüfüt	TRUE	FALSE
verb	1	TRUE	sprőn	FALSE	TRUE
verb	2	FALSE	szónyurt	TRUE	TRUE
verb	2	TRUE	pütül	TRUE	FALSE
verb	3	FALSE	lutokák	TRUE	TRUE
verb	3	TRUE	kőrtifőz	TRUE	TRUE
noun	2	FALSE	náldag	TRUE	FALSE
noun	2	TRUE	dörök	FALSE	FALSE
verb	1	FALSE	soz	FALSE	FALSE
verb	2	FALSE	bámuk	FALSE	FALSE
verb	2	TRUE	sedel	FALSE	FALSE
verb	3	FALSE	gúlojtok	TRUE	TRUE
verb	3	TRUE	kédülüt	TRUE	TRUE
noun	2	FALSE	lifav	TRUE	FALSE
noun	2	TRUE	jészkíp	TRUE	TRUE
verb	2	FALSE	mural	FALSE	FALSE
verb	2	TRUE	bíjöt	TRUE	FALSE
verb	3	FALSE	vozadáz	TRUE	TRUE
verb	3	TRUE	műlütek	TRUE	TRUE
noun	2	FALSE	kúpít	TRUE	FALSE
noun	2	TRUE	rídört	TRUE	TRUE
verb	2	FALSE	sapul	FALSE	FALSE
verb	2	TRUE	víköt	TRUE	FALSE
verb	3	FALSE	szóbítal	TRUE	TRUE
verb	3	TRUE	tévütűl	TRUE	FALSE
noun	2	FALSE	blúmuz	TRUE	TRUE
noun	2	TRUE	tütil	TRUE	FALSE
verb	1	FALSE	rur	FALSE	FALSE
verb	2	FALSE	szíkond	TRUE	FALSE
verb	2	TRUE	vőlük	FALSE	FALSE
verb	3	FALSE	kípivik	TRUE	TRUE
verb	3	TRUE	létübüt	TRUE	TRUE
noun	2	FALSE	paduk	TRUE	FALSE
noun	2	TRUE	mémíg	TRUE	FALSE
verb	2	FALSE	lostok	TRUE	TRUE
verb	2	TRUE	bülöz	TRUE	TRUE
verb	3	FALSE	szúdoszál	TRUE	TRUE
verb	3	TRUE	lönübíl	TRUE	TRUE
noun	2	FALSE	toraz	FALSE	TRUE
noun	2	TRUE	zemer	TRUE	FALSE
verb	1	FALSE	dan	FALSE	FALSE
verb	1	TRUE	dír	FALSE	FALSE
verb	2	FALSE	szovuk	TRUE	FALSE
verb	2	TRUE	götöl	FALSE	FALSE
verb	3	FALSE	dojabál	TRUE	TRUE
verb	3	TRUE	nendilíd	TRUE	TRUE
noun	2	FALSE	bínít	FALSE	FALSE
noun	2	TRUE	vernör	TRUE	TRUE
verb	1	TRUE	künt	FALSE	FALSE
verb	2	FALSE	vúnzil	TRUE	TRUE
verb	2	TRUE	jímil	TRUE	FALSE
verb	3	FALSE	súbutíl	TRUE	TRUE
verb	3	TRUE	tegdefül	TRUE	TRUE
noun	2	FALSE	súgyint	TRUE	TRUE
noun	2	TRUE	bülküv	TRUE	TRUE
verb	2	FALSE	fógok	TRUE	FALSE
verb	2	TRUE	kűtöng	TRUE	TRUE
verb	3	FALSE	dakufig	TRUE	TRUE
verb	3	TRUE	lenyilűk	TRUE	TRUE
noun	2	FALSE	lótyak	FALSE	FALSE
noun	2	TRUE	közüg	FALSE	TRUE
verb	2	FALSE	tágik	TRUE	FALSE
verb	2	TRUE	tőkíz	TRUE	FALSE
verb	3	FALSE	tójbustót	TRUE	TRUE
verb	3	TRUE	bünkízköt	TRUE	TRUE
noun	2	FALSE	vovuz	TRUE	FALSE
noun	2	TRUE	tírmínt	TRUE	TRUE
verb	2	FALSE	zírat	FALSE	FALSE
verb	2	TRUE	süvík	FALSE	FALSE
verb	3	FALSE	szitukág	TRUE	TRUE
verb	3	TRUE	söpövez	TRUE	TRUE
noun	2	FALSE	pokík	TRUE	FALSE
noun	2	TRUE	dülín	TRUE	TRUE
verb	2	FALSE	szútan	TRUE	FALSE
verb	2	TRUE	zönvil	TRUE	TRUE
verb	3	FALSE	fúnyíbál	TRUE	TRUE
verb	3	TRUE	stűszegöl	TRUE	TRUE
noun	2	FALSE	zsúsziny	TRUE	TRUE
noun	2	TRUE	fölir	FALSE	TRUE
verb	2	FALSE	músíl	TRUE	TRUE
verb	2	TRUE	mötrer	TRUE	TRUE
verb	3	FALSE	szíflojrit	TRUE	TRUE
verb	3	TRUE	lítüszül	TRUE	TRUE
noun	2	FALSE	viltor	TRUE	TRUE
noun	2	TRUE	fédel	FALSE	FALSE
verb	2	FALSE	viduz	FALSE	FALSE
verb	2	TRUE	böngöl	FALSE	FALSE
verb	3	FALSE	szúgyatól	TRUE	TRUE
verb	3	TRUE	tültetür	TRUE	TRUE
noun	2	FALSE	rovur	FALSE	FALSE
noun	2	TRUE	nünör	TRUE	FALSE
verb	2	FALSE	kúgok	TRUE	FALSE
verb	2	TRUE	bövük	TRUE	FALSE
verb	3	FALSE	fonyublál	TRUE	TRUE
verb	3	TRUE	zsőtísőz	TRUE	TRUE
noun	2	FALSE	rozluz	TRUE	TRUE
noun	2	TRUE	fögyir	TRUE	TRUE
verb	1	TRUE	züg	FALSE	FALSE
verb	2	FALSE	sópíz	TRUE	FALSE
verb	2	TRUE	lüpel	FALSE	FALSE
verb	3	FALSE	bópomat	TRUE	TRUE
verb	3	TRUE	bidíföz	TRUE	TRUE
noun	2	FALSE	tóviny	TRUE	TRUE
noun	2	TRUE	semöv	TRUE	TRUE
verb	2	FALSE	físzoz	TRUE	FALSE
verb	2	TRUE	sikeg	FALSE	FALSE
verb	3	FALSE	kuvatal	TRUE	TRUE
verb	3	TRUE	tötötik	TRUE	TRUE
noun	2	FALSE	bralog	FALSE	TRUE
noun	2	TRUE	kepök	TRUE	FALSE
verb	2	FALSE	vudaz	FALSE	TRUE
verb	2	TRUE	mölüt	TRUE	FALSE
verb	3	FALSE	bírarjul	TRUE	TRUE
verb	3	TRUE	szöngövil	TRUE	TRUE
noun	2	FALSE	zsílal	TRUE	TRUE
noun	2	TRUE	lűkrem	TRUE	TRUE
verb	1	TRUE	zél	FALSE	FALSE
verb	2	FALSE	finyul	TRUE	FALSE
verb	2	TRUE	kűbet	TRUE	FALSE
verb	3	FALSE	bonívak	TRUE	TRUE
verb	3	TRUE	külísít	TRUE	TRUE
noun	2	FALSE	mójop	TRUE	TRUE
noun	2	TRUE	kőszít	FALSE	FALSE
verb	2	FALSE	vótog	TRUE	FALSE
verb	2	TRUE	rögnit	TRUE	TRUE
verb	3	FALSE	kísonyuz	TRUE	TRUE
verb	3	TRUE	vitötrel	TRUE	TRUE
noun	2	FALSE	tálag	FALSE	FALSE
noun	2	TRUE	tűvem	TRUE	FALSE
verb	1	FALSE	kart	FALSE	FALSE
verb	2	FALSE	lúszol	TRUE	TRUE
verb	2	TRUE	sürüt	TRUE	FALSE
verb	3	FALSE	pugdulvuk	TRUE	TRUE
verb	3	TRUE	büpesztűk	TRUE	TRUE
noun	2	FALSE	blulsup	TRUE	TRUE
noun	2	TRUE	vürüt	TRUE	FALSE
verb	1	TRUE	trűk	FALSE	FALSE
verb	2	FALSE	drápud	TRUE	TRUE
verb	2	TRUE	vegez	FALSE	TRUE
verb	3	FALSE	tóvírik	TRUE	TRUE
verb	3	TRUE	bügyekűl	TRUE	TRUE
noun	2	FALSE	danap	TRUE	FALSE
noun	2	TRUE	tézsít	TRUE	FALSE
verb	2	FALSE	vodut	TRUE	FALSE
verb	2	TRUE	skűrdír	TRUE	TRUE
verb	3	FALSE	ráfukur	TRUE	TRUE
verb	3	TRUE	lökevet	TRUE	TRUE
noun	2	FALSE	moríl	FALSE	FALSE
noun	2	TRUE	szíkön	TRUE	TRUE
verb	2	FALSE	rubal	FALSE	FALSE
verb	2	TRUE	röment	TRUE	FALSE
